VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
1,2017-03-10 15:13:17,2017-03-10 15:24:25,1,1.1,1,N,236,75,2,8.5,0.0,0.5,0.0,0.0,0.3,9.3
2,2017-03-10 15:13:17,2017-03-10 15:51:39,1,15.52,1,N,132,193,2,44.0,0.0,0.5,0.0,0.0,0.3,44.8
2,2017-03-10 15:13:17,2017-03-10 15:20:52,6,1.13,1,N,263,140,1,7.0,0.0,0.5,1.0,0.0,0.3,8.8
1,2017-03-10 15:13:18,2017-03-10 15:31:48,1,1.9,1,N,237,75,2,13.0,0.0,0.5,0.0,0.0,0.3,13.8
1,2017-03-10 15:13:18,2017-03-10 15:37:54,1,3.1,1,N,113,141,1,16.5,0.0,0.5,4.3,0.0,0.3,21.6
1,2017-03-10 15:13:18,2017-03-10 15:23:04,1,1.0,1,N,237,263,1,7.5,0.0,0.5,1.65,0.0,0.3,9.95
2,2017-03-10 15:13:18,2017-03-10 15:34:11,1,4.09,1,N,231,230,1,17.0,0.0,0.5,3.56,0.0,0.3,21.36
2,2017-03-10 15:13:18,2017-03-10 15:39:40,5,4.09,1,N,158,66,1,18.5,0.0,0.5,2.5,0.0,0.3,21.8
2,2017-03-10 15:13:19,2017-03-10 15:22:27,2,1.14,1,N,164,107,1,7.5,0.0,0.5,2.0,0.0,0.3,10.3
2,2017-03-10 15:13:19,2017-03-10 15:44:27,6,10.63,1,N,144,138,1,33.0,0.0,0.5,7.87,5.54,0.3,47.21
2,2017-03-10 15:13:19,2017-03-10 15:34:00,1,2.51,1,N,236,142,1,14.5,0.0,0.5,2.75,0.0,0.3,18.05
1,2017-03-10 15:13:20,2017-03-10 15:25:44,1,2.1,1,N,161,263,1,10.0,0.0,0.5,2.16,0.0,0.3,12.96
1,2017-03-10 15:13:20,2017-03-10 15:31:23,2,1.7,1,N,236,163,1,12.0,0.0,0.5,2.55,0.0,0.3,15.35
1,2017-03-10 15:13:20,2017-03-10 15:17:21,1,0.8,1,N,7,7,2,5.0,0.0,0.5,0.0,0.0,0.3,5.8
2,2017-03-10 15:13:20,2017-03-10 15:41:34,6,2.05,1,N,107,246,1,17.0,0.0,0.5,1.0,0.0,0.3,18.8
2,2017-03-10 15:13:20,2017-03-10 16:18:47,1,18.26,2,N,264,264,2,52.0,0.0,0.5,0.0,5.54,0.3,58.34
2,2017-03-10 15:13:20,2017-03-10 15:22:23,4,0.98,1,N,113,4,1,7.5,0.0,0.5,1.66,0.0,0.3,9.96
2,2017-03-10 15:13:20,2017-03-10 15:24:18,1,1.64,1,N,237,142,2,8.5,0.0,0.5,0.0,0.0,0.3,9.3
1,2017-03-10 15:13:21,2017-03-10 15:24:40,1,3.1,1,N,238,116,2,12.0,0.0,0.5,0.0,0.0,0.3,12.8
2,2017-03-10 15:13:21,2017-03-10 16:10:41,1,16.81,2,N,162,132,1,52.0,0.0,0.5,8.75,5.54,0.3,67.09
2,2017-03-10 15:13:21,2017-03-10 15:22:46,1,0.93,1,N,90,186,1,7.5,0.0,0.5,3.0,0.0,0.3,11.3
1,2017-03-10 15:13:22,2017-03-10 15:18:29,1,0.5,1,N,164,137,1,5.0,0.0,0.5,1.0,0.0,0.3,6.8
1,2017-03-10 15:13:22,2017-03-10 15:28:13,1,1.6,1,N,236,238,2,11.0,0.0,0.5,0.0,0.0,0.3,11.8
1,2017-03-10 15:13:22,2017-03-10 15:20:10,2,1.1,1,N,238,142,1,6.5,0.0,0.5,0.73,0.0,0.3,8.03
1,2017-03-10 15:13:22,2017-03-10 15:31:24,1,2.1,1,N,158,4,1,12.5,0.0,0.5,3.0,0.0,0.3,16.3
2,2017-03-10 15:13:22,2017-03-10 15:16:30,6,0.61,1,N,143,142,2,4.5,0.0,0.5,0.0,0.0,0.3,5.3
2,2017-03-10 15:13:22,2017-03-10 15:27:23,2,2.42,1,N,163,151,1,11.0,0.0,0.5,2.95,0.0,0.3,14.75
1,2017-03-10 15:13:23,2017-03-10 15:18:16,1,0.8,1,N,237,236,2,5.0,0.0,0.5,0.0,0.0,0.3,5.8
1,2017-03-10 15:13:23,2017-03-10 15:28:22,1,2.7,1,N,234,231,1,12.0,0.0,0.5,3.0,0.0,0.3,15.8
1,2017-03-10 15:13:23,2017-03-10 15:15:17,1,0.4,1,N,263,262,2,3.5,0.0,0.5,0.0,0.0,0.3,4.3
2,2017-03-10 15:13:23,2017-03-10 15:15:49,1,0.67,1,N,143,239,1,4.0,0.0,0.5,1.0,0.0,0.3,5.8
2,2017-03-10 15:13:23,2017-03-10 15:19:29,5,1.92,1,N,231,246,1,8.0,0.0,0.5,1.76,0.0,0.3,10.56
1,2017-03-10 15:13:24,2017-03-10 15:17:00,1,0.7,1,N,114,113,2,4.5,0.0,0.5,0.0,0.0,0.3,5.3
1,2017-03-10 15:13:24,2017-03-10 15:31:59,2,2.6,1,N,41,239,2,14.0,0.0,0.5,0.0,0.0,0.3,14.8
1,2017-03-10 15:13:24,2017-03-10 15:22:51,2,1.3,1,N,163,141,1,8.0,0.0,0.5,1.75,0.0,0.3,10.55
2,2017-03-10 15:13:24,2017-03-10 15:28:08,5,8.44,1,N,233,138,1,24.0,0.0,0.5,3.5,5.54,0.3,33.84
2,2017-03-10 15:13:24,2017-03-10 15:27:09,1,4.2,1,N,151,68,1,14.5,0.0,0.5,3.06,0.0,0.3,18.36
2,2017-03-10 15:13:24,2017-03-10 15:26:47,1,1.6,1,N,24,74,2,10.0,0.0,0.5,0.0,0.0,0.3,10.8
1,2017-03-10 15:13:25,2017-03-10 15:27:12,2,2.4,1,N,161,113,3,11.0,0.0,0.5,0.0,0.0,0.3,11.8
1,2017-03-10 15:13:25,2017-03-10 15:20:29,2,0.7,1,N,231,209,1,6.0,0.0,0.5,1.35,0.0,0.3,8.15
1,2017-03-10 15:13:25,2017-03-10 15:29:53,1,4.1,1,N,87,107,1,16.0,0.0,0.5,4.2,0.0,0.3,21.0
2,2017-03-10 15:13:25,2017-03-10 15:19:40,1,1.11,1,N,161,100,2,6.0,0.0,0.5,0.0,0.0,0.3,6.8
2,2017-03-10 15:13:25,2017-03-10 15:22:41,1,1.26,1,N,230,186,1,7.5,0.0,0.5,1.66,0.0,0.3,9.96
1,2017-03-10 15:13:26,2017-03-10 15:21:23,1,0.9,1,N,249,113,1,7.0,0.0,0.5,1.2,0.0,0.3,9.0
2,2017-03-10 15:13:26,2017-03-10 15:19:24,1,0.97,1,N,100,163,1,6.0,0.0,0.5,1.36,0.0,0.3,8.16
2,2017-03-10 15:13:26,2017-03-10 15:24:46,1,1.07,1,N,238,24,1,8.5,0.0,0.5,2.32,0.0,0.3,11.62
2,2017-03-10 15:13:26,2017-03-10 15:22:48,1,0.94,1,N,170,161,2,7.5,0.0,0.5,0.0,0.0,0.3,8.3
1,2017-03-10 15:13:27,2017-03-10 15:56:40,2,17.6,2,N,132,170,1,52.0,0.0,0.5,8.0,5.54,0.3,66.34
1,2017-03-10 15:13:27,2017-03-10 15:22:34,3,1.2,1,N,163,164,2,7.5,0.0,0.5,0.0,0.0,0.3,8.3
2,2017-03-10 15:13:27,2017-03-10 15:21:02,5,0.94,1,N,211,249,1,6.5,0.0,0.5,2.19,0.0,0.3,9.49
1,2017-03-10 15:13:28,2017-03-10 15:16:18,1,0.5,1,N,262,263,1,4.0,0.0,0.5,1.4,0.0,0.3,6.2
1,2017-03-10 15:13:28,2017-03-10 15:20:48,1,1.0,1,N,52,65,1,6.5,0.0,0.5,1.8,0.0,0.3,9.1
2,2017-03-10 15:13:28,2017-03-10 15:19:38,5,1.07,1,N,143,239,1,6.5,0.0,0.5,1.46,0.0,0.3,8.76
2,2017-03-10 15:13:28,2017-03-10 15:31:58,1,2.47,1,N,236,41,2,13.5,0.0,0.5,0.0,0.0,0.3,14.3
2,2017-03-10 15:13:28,2017-03-10 15:23:20,2,1.52,1,N,238,142,2,9.0,0.0,0.5,0.0,0.0,0.3,9.8
2,2017-03-10 15:13:28,2017-03-10 15:16:57,1,0.71,1,N,140,263,2,4.5,0.0,0.5,0.0,0.0,0.3,5.3
1,2017-03-10 15:13:29,2017-03-10 16:05:53,1,12.9,2,N,229,216,1,52.0,0.0,0.5,0.05,5.54,0.3,58.39
1,2017-03-10 15:13:29,2017-03-10 15:22:13,1,0.9,1,N,230,68,1,7.0,0.0,0.5,1.95,0.0,0.3,9.75
1,2017-03-10 15:13:29,2017-03-10 15:40:44,1,3.5,1,N,158,143,1,18.0,0.0,0.5,2.82,0.0,0.3,21.62
1,2017-03-10 15:13:29,2017-03-10 15:26:33,2,1.8,1,N,170,237,2,10.0,0.0,0.5,0.0,0.0,0.3,10.8
1,2017-03-10 15:13:29,2017-03-10 15:29:56,1,2.2,1,N,239,236,2,12.5,0.0,0.5,0.0,0.0,0.3,13.3
2,2017-03-10 15:13:29,2017-03-10 15:31:02,1,2.74,1,N,161,43,1,13.5,0.0,0.5,2.0,0.0,0.3,16.3
2,2017-03-10 15:13:29,2017-03-10 15:21:11,2,1.39,1,N,161,234,2,7.0,0.0,0.5,0.0,0.0,0.3,7.8
2,2017-03-10 15:13:29,2017-03-10 15:20:57,5,0.86,1,N,236,236,2,6.5,0.0,0.5,0.0,0.0,0.3,7.3
2,2017-03-10 15:13:29,2017-03-10 15:18:27,1,0.68,1,N,230,100,1,5.0,0.0,0.5,1.16,0.0,0.3,6.96
1,2017-03-10 15:13:30,2017-03-10 15:20:04,1,0.6,1,N,236,236,2,6.0,0.0,0.5,0.0,0.0,0.3,6.8
1,2017-03-10 15:13:30,2017-03-10 15:28:44,4,0.9,1,N,161,161,2,10.0,0.0,0.5,0.0,0.0,0.3,10.8
1,2017-03-10 15:13:30,2017-03-10 15:19:31,1,0.6,1,N,164,170,1,5.5,0.0,0.5,1.0,0.0,0.3,7.3
2,2017-03-10 15:13:30,2017-03-10 15:25:38,1,1.2,1,N,186,161,2,9.0,0.0,0.5,0.0,0.0,0.3,9.8
2,2017-03-10 15:13:30,2017-03-10 15:18:32,1,0.97,1,N,239,239,2,5.5,0.0,0.5,0.0,0.0,0.3,6.3
1,2017-03-10 15:13:31,2017-03-10 16:03:18,1,14.6,2,N,112,132,1,52.0,0.0,0.5,10.55,0.0,0.3,63.35
1,2017-03-10 15:13:31,2017-03-10 15:20:42,1,0.9,1,N,234,170,2,6.5,0.0,0.5,0.0,0.0,0.3,7.3
1,2017-03-10 15:13:31,2017-03-10 15:31:41,1,1.8,1,N,161,186,1,12.0,0.0,0.5,2.55,0.0,0.3,15.35
2,2017-03-10 15:13:32,2017-03-10 15:22:07,1,1.03,1,N,170,162,1,7.0,0.0,0.5,1.95,0.0,0.3,9.75
1,2017-03-10 15:13:33,2017-03-10 15:19:25,1,0.7,1,N,144,148,1,6.0,0.0,0.5,2.0,0.0,0.3,8.8
1,2017-03-10 15:13:33,2017-03-10 15:35:24,1,3.6,1,N,238,164,1,15.5,0.0,0.5,3.25,0.0,0.3,19.55
1,2017-03-10 15:13:33,2017-03-10 15:15:27,1,0.4,1,N,48,48,2,3.5,0.0,0.5,0.0,0.0,0.3,4.3
1,2017-03-10 15:13:33,2017-03-10 15:37:14,1,3.6,1,N,87,186,1,17.0,0.0,0.5,3.55,0.0,0.3,21.35
2,2017-03-10 15:13:33,2017-03-10 15:19:46,1,0.97,1,N,239,151,1,6.0,0.0,0.5,1.36,0.0,0.3,8.16
1,2017-03-10 15:13:34,2017-03-10 15:48:26,3,5.4,1,N,264,226,1,23.5,0.0,0.5,0.0,0.0,0.3,24.3
1,2017-03-10 15:13:34,2017-03-10 15:20:54,1,0.4,1,N,234,164,1,6.0,0.0,0.5,2.0,0.0,0.3,8.8
1,2017-03-10 15:13:34,2017-03-10 15:35:57,1,5.9,1,N,13,234,1,22.0,0.0,0.5,2.28,0.0,0.3,25.08
2,2017-03-10 15:13:34,2017-03-10 15:17:41,2,0.53,1,N,239,238,1,4.5,0.0,0.5,1.06,0.0,0.3,6.36
2,2017-03-10 15:13:34,2017-03-10 15:24:49,2,1.73,1,N,107,144,1,9.0,0.0,0.5,1.96,0.0,0.3,11.76
2,2017-03-10 15:13:34,2017-03-10 15:20:16,5,0.83,1,N,142,142,1,6.5,0.0,0.5,1.46,0.0,0.3,8.76
2,2017-03-10 15:13:34,2017-03-10 15:30:15,3,2.4,1,N,236,143,2,13.0,0.0,0.5,0.0,0.0,0.3,13.8
1,2017-03-10 15:13:35,2017-03-10 15:15:53,2,0.4,1,N,239,143,1,4.0,0.0,0.5,1.0,0.0,0.3,5.8
2,2017-03-10 15:13:35,2017-03-10 15:34:16,5,2.79,1,N,164,236,1,14.5,0.0,0.5,3.06,0.0,0.3,18.36
2,2017-03-10 15:13:35,2017-03-10 15:37:29,2,4.3,1,N,144,236,1,18.5,0.0,0.5,1.93,0.0,0.3,21.23
2,2017-03-10 15:13:36,2017-03-10 15:29:09,1,1.69,1,N,100,107,2,11.0,0.0,0.5,0.0,0.0,0.3,11.8
2,2017-03-10 15:13:36,2017-03-10 15:33:35,1,2.24,1,N,140,142,2,13.5,0.0,0.5,0.0,0.0,0.3,14.3
2,2017-03-10 15:13:36,2017-03-10 15:19:30,2,1.25,1,N,166,238,1,6.5,0.0,0.5,1.82,0.0,0.3,9.12
2,2017-03-10 15:13:36,2017-03-10 15:34:12,1,1.5,1,N,162,186,1,13.0,0.0,0.5,3.45,0.0,0.3,17.25
1,2017-03-10 15:13:37,2017-03-10 15:24:35,4,0.8,1,N,237,236,1,8.0,0.0,0.5,1.0,0.0,0.3,9.8
2,2017-03-10 15:13:37,2017-03-10 15:27:22,6,2.21,1,N,75,239,1,11.0,0.0,0.5,3.54,0.0,0.3,15.34
2,2017-03-10 15:13:37,2017-03-10 15:19:48,1,1.07,1,N,237,141,1,6.0,0.0,0.5,1.36,0.0,0.3,8.16
2,2017-03-10 15:13:37,2017-03-10 16:04:15,1,11.93,1,N,138,48,2,42.0,0.0,0.5,0.0,5.54,0.3,48.34
2,2017-03-10 15:13:37,2017-03-10 15:27:29,1,1.86,1,N,170,237,1,10.5,0.0,0.5,2.26,0.0,0.3,13.56
1,2017-03-10 15:13:38,2017-03-10 15:32:31,1,2.7,1,N,237,238,1,14.0,0.0,0.5,0.74,0.0,0.3,15.54
2,2017-03-10 15:13:38,2017-03-10 15:19:34,5,1.07,1,N,237,141,1,6.0,0.0,0.5,1.36,0.0,0.3,8.16
2,2017-03-10 15:13:38,2017-03-10 15:50:07,1,11.96,2,N,70,132,1,52.0,0.0,0.5,11.67,5.54,0.3,70.01
2,2017-03-10 15:13:38,2017-03-10 15:21:41,5,1.33,1,N,142,237,2,7.0,0.0,0.5,0.0,0.0,0.3,7.8
2,2017-03-10 15:13:38,2017-03-10 15:19:47,5,1.09,1,N,236,239,2,6.5,0.0,0.5,0.0,0.0,0.3,7.3
2,2017-03-10 15:13:38,2017-03-10 15:24:53,2,1.33,1,N,239,236,1,9.0,0.0,0.5,2.45,0.0,0.3,12.25
1,2017-03-10 15:13:39,2017-03-10 16:27:42,1,22.0,2,N,230,132,1,52.0,0.0,0.5,21.66,5.54,0.3,80.0
1,2017-03-10 15:13:39,2017-03-10 15:34:17,1,2.5,1,N,261,249,1,14.0,0.0,0.5,2.22,0.0,0.3,17.02
1,2017-03-10 15:13:39,2017-03-10 15:21:15,1,0.7,1,N,236,43,2,6.5,0.0,0.5,0.0,0.0,0.3,7.3
2,2017-03-10 15:13:39,2017-03-10 15:53:50,1,15.73,1,N,132,146,1,45.0,0.0,0.5,9.16,0.0,0.3,54.96
2,2017-03-10 15:13:39,2017-03-10 15:36:24,1,3.09,1,N,238,186,1,16.0,0.0,0.5,5.0,0.0,0.3,21.8
2,2017-03-10 15:13:39,2017-03-10 15:23:49,1,0.91,1,N,107,234,1,7.5,0.0,0.5,1.25,0.0,0.3,9.55
2,2017-03-10 15:13:39,2017-03-10 15:24:51,1,1.58,1,N,100,163,2,8.5,0.0,0.5,0.0,0.0,0.3,9.3
2,2017-03-10 15:13:39,2017-03-10 15:22:23,5,1.52,1,N,151,143,1,8.0,0.0,0.5,1.2,0.0,0.3,10.0
1,2017-03-10 15:13:40,2017-03-10 15:28:51,3,2.0,1,N,170,237,2,11.0,0.0,0.5,0.0,0.0,0.3,11.8
1,2017-03-10 15:13:40,2017-03-10 15:37:54,1,3.1,1,N,186,236,1,16.5,0.0,0.5,1.0,0.0,0.3,18.3
1,2017-03-10 15:13:40,2017-03-10 15:38:15,1,4.0,1,N,166,48,1,18.0,0.0,0.5,3.75,0.0,0.3,22.55
1,2017-03-10 15:13:40,2017-03-10 15:24:01,1,1.4,1,N,230,186,1,8.0,0.0,0.5,1.75,0.0,0.3,10.55
2,2017-03-10 15:13:40,2017-03-10 15:16:34,5,0.49,1,N,263,262,2,4.0,0.0,0.5,0.0,0.0,0.3,4.8
2,2017-03-10 15:13:40,2017-03-10 15:47:21,1,4.46,1,N,164,13,2,23.0,0.0,0.5,0.0,0.0,0.3,23.8
2,2017-03-10 15:13:40,2017-03-10 15:22:08,1,1.14,1,N,229,237,1,7.5,0.0,0.5,0.0,0.0,0.3,8.3
2,2017-03-10 15:13:40,2017-03-10 15:34:03,1,1.49,1,N,233,186,1,13.0,0.0,0.5,1.75,0.0,0.3,15.55
2,2017-03-10 15:13:40,2017-03-10 15:29:51,1,2.52,1,N,137,141,2,12.0,0.0,0.5,0.0,0.0,0.3,12.8
1,2017-03-10 15:13:41,2017-03-10 15:30:32,1,1.9,1,N,143,237,1,12.0,0.0,0.5,3.0,0.0,0.3,15.8
1,2017-03-10 15:13:41,2017-03-10 15:19:30,1,1.1,1,N,237,236,1,6.0,0.0,0.5,1.35,0.0,0.3,8.15
2,2017-03-10 15:13:41,2017-03-10 15:18:21,1,0.48,1,N,79,107,1,5.0,0.0,0.5,2.0,0.0,0.3,7.8
2,2017-03-10 15:13:41,2017-03-10 15:22:42,6,1.2,1,N,161,48,1,7.5,0.0,0.5,1.66,0.0,0.3,9.96
2,2017-03-10 15:13:41,2017-03-10 15:19:31,1,0.76,1,N,162,230,2,6.0,0.0,0.5,0.0,0.0,0.3,6.8
2,2017-03-10 15:13:41,2017-03-10 15:33:40,5,2.29,1,N,142,162,2,13.5,0.0,0.5,0.0,0.0,0.3,14.3
2,2017-03-10 15:13:41,2017-03-10 16:16:10,5,19.77,2,N,132,143,2,52.0,0.0,0.5,0.0,5.54,0.3,58.34
1,2017-03-10 15:13:42,2017-03-10 15:51:50,1,4.5,1,N,163,158,1,24.5,0.0,0.5,5.05,0.0,0.3,30.35
1,2017-03-10 15:13:42,2017-03-10 15:18:17,1,0.4,1,N,162,161,1,4.5,0.0,0.5,1.05,0.0,0.3,6.35
1,2017-03-10 15:13:42,2017-03-10 15:29:52,1,3.1,1,N,48,43,1,13.5,0.0,0.5,2.85,0.0,0.3,17.15
1,2017-03-10 15:13:42,2017-03-10 15:24:01,1,1.3,1,N,186,48,1,8.5,0.0,0.5,1.85,0.0,0.3,11.15
2,2017-03-10 15:13:42,2017-03-10 15:46:00,5,5.5,1,N,163,13,2,23.5,0.0,0.5,0.0,0.0,0.3,24.3
1,2017-03-10 15:13:43,2017-03-10 15:19:26,1,0.8,1,N,162,237,1,5.5,0.0,0.5,1.26,0.0,0.3,7.56
1,2017-03-10 15:13:43,2017-03-10 15:20:20,1,0.7,1,N,141,162,1,6.0,0.0,0.5,1.35,0.0,0.3,8.15
2,2017-03-10 15:13:43,2017-03-10 15:19:40,1,0.96,1,N,142,162,2,6.0,0.0,0.5,0.0,0.0,0.3,6.8
1,2017-03-10 15:13:44,2017-03-10 15:26:09,1,2.2,1,N,231,234,1,10.5,0.0,0.5,3.0,0.0,0.3,14.3
1,2017-03-10 15:13:44,2017-03-10 15:18:28,1,0.5,1,N,264,264,1,5.0,0.0,0.5,0.29,0.0,0.3,6.09
1,2017-03-10 15:13:44,2017-03-10 15:40:18,2,4.0,1,N,261,48,2,19.0,0.0,0.5,0.0,0.0,0.3,19.8
1,2017-03-10 15:13:44,2017-03-10 15:58:37,2,11.1,1,N,138,163,1,39.0,0.0,0.5,10.0,5.54,0.3,55.34
2,2017-03-10 15:13:44,2017-03-10 15:28:46,1,3.05,1,N,48,231,1,13.0,0.0,0.5,2.76,0.0,0.3,16.56
2,2017-03-10 15:13:44,2017-03-10 15:28:53,5,6.08,1,N,239,243,2,19.5,0.0,0.5,0.0,0.0,0.3,20.3
2,2017-03-10 15:13:44,2017-03-10 15:19:07,3,0.86,1,N,170,234,1,5.5,0.0,0.5,1.26,0.0,0.3,7.56
1,2017-03-10 15:13:45,2017-03-10 15:18:38,1,0.7,1,N,237,237,1,5.0,0.0,0.5,1.15,0.0,0.3,6.95
1,2017-03-10 15:13:45,2017-03-10 15:29:53,1,2.4,1,N,48,158,1,12.5,0.0,0.5,2.65,0.0,0.3,15.95
2,2017-03-10 15:13:45,2017-03-10 15:19:55,1,0.78,1,N,264,264,1,6.0,0.0,0.5,1.7,0.0,0.3,8.5
2,2017-03-10 15:13:45,2017-03-10 15:19:22,2,0.66,1,N,161,162,1,5.5,0.0,0.5,1.26,0.0,0.3,7.56
1,2017-03-10 15:13:46,2017-03-10 15:43:46,1,5.4,1,N,231,237,1,23.0,0.0,0.5,4.0,0.0,0.3,27.8
1,2017-03-10 15:13:46,2017-03-10 15:20:08,1,0.7,1,N,237,43,2,6.0,0.0,0.5,0.0,0.0,0.3,6.8
2,2017-03-10 15:13:46,2017-03-10 15:21:42,3,1.27,1,N,140,236,1,7.0,0.0,0.5,1.95,0.0,0.3,9.75
2,2017-03-10 15:13:46,2017-03-10 15:45:02,1,11.01,1,N,132,92,1,33.0,0.0,0.5,6.76,0.0,0.3,40.56
2,2017-03-10 15:13:46,2017-03-10 15:22:59,1,0.89,1,N,236,237,1,7.0,0.0,0.5,1.56,0.0,0.3,9.36
2,2017-03-10 15:13:46,2017-03-10 15:17:26,6,0.85,1,N,239,143,2,5.0,0.0,0.5,0.0,0.0,0.3,5.8
2,2017-03-10 15:13:46,2017-03-10 15:23:37,1,1.52,1,N,236,142,1,8.5,0.0,0.5,1.86,0.0,0.3,11.16
2,2017-03-10 15:13:47,2017-03-10 15:17:41,2,0.51,1,N,170,233,2,4.5,0.0,0.5,0.0,0.0,0.3,5.3
2,2017-03-10 15:13:47,2017-03-10 15:45:02,1,4.79,1,N,231,225,2,21.5,0.0,0.5,0.0,0.0,0.3,22.3
2,2017-03-10 15:13:47,2017-03-10 15:17:59,1,0.83,1,N,144,79,1,5.0,0.0,0.5,0.0,0.0,0.3,5.8
2,2017-03-10 15:13:47,2017-03-10 15:31:43,5,2.76,1,N,163,68,2,13.5,0.0,0.5,0.0,0.0,0.3,14.3
1,2017-03-10 15:13:48,2017-03-10 15:30:14,1,1.7,1,N,264,143,1,11.5,0.0,0.5,3.05,0.0,0.3,15.35
2,2017-03-10 15:13:48,2017-03-10 15:20:14,1,1.2,1,N,236,75,2,6.5,0.0,0.5,0.0,0.0,0.3,7.3
2,2017-03-10 15:13:48,2017-03-10 15:21:30,1,1.48,1,N,79,233,1,7.5,0.0,0.5,1.66,0.0,0.3,9.96
2,2017-03-10 15:13:48,2017-03-10 15:21:14,1,0.83,1,N,239,238,2,6.5,0.0,0.5,0.0,0.0,0.3,7.3
2,2017-03-10 15:13:48,2017-03-10 15:34:09,1,7.28,1,N,13,161,1,24.0,0.0,0.5,5.0,0.0,0.3,29.8
1,2017-03-10 15:13:49,2017-03-10 15:33:15,1,6.5,1,N,142,244,2,22.0,0.0,0.5,0.0,0.0,0.3,22.8
1,2017-03-10 15:13:49,2017-03-10 15:34:36,1,2.3,1,N,140,170,1,14.0,0.0,0.5,2.95,0.0,0.3,17.75
1,2017-03-10 15:13:49,2017-03-10 15:27:54,1,1.7,1,N,230,143,2,10.5,0.0,0.5,0.0,0.0,0.3,11.3
2,2017-03-10 15:13:49,2017-03-10 15:30:53,2,1.78,1,N,158,100,1,12.0,0.0,0.5,2.0,0.0,0.3,14.8
2,2017-03-10 15:13:49,2017-03-10 15:21:40,1,0.69,1,N,113,79,2,6.5,0.0,0.5,0.0,0.0,0.3,7.3
2,2017-03-10 15:13:49,2017-03-10 15:19:56,2,1.12,1,N,229,140,1,6.0,0.0,0.5,2.04,0.0,0.3,8.84
1,2017-03-10 15:13:50,2017-03-10 15:16:44,1,0.7,1,N,170,229,2,4.5,0.0,0.5,0.0,0.0,0.3,5.3
1,2017-03-10 15:13:50,2017-03-10 15:25:42,1,2.2,1,N,43,263,1,10.5,0.0,0.5,2.8,0.0,0.3,14.1
2,2017-03-10 15:13:50,2017-03-10 15:27:21,2,2.64,1,N,163,249,2,11.0,0.0,0.5,0.0,0.0,0.3,11.8
2,2017-03-10 15:13:50,2017-03-10 15:22:08,3,0.68,1,N,48,170,2,6.5,0.0,0.5,0.0,0.0,0.3,7.3
2,2017-03-10 15:13:50,2017-03-10 15:29:22,1,2.67,1,N,170,236,2,12.5,0.0,0.5,0.0,0.0,0.3,13.3
1,2017-03-10 15:13:51,2017-03-10 15:31:24,1,2.4,1,N,142,236,2,13.0,0.0,0.5,0.0,0.0,0.3,13.8
1,2017-03-10 15:13:51,2017-03-10 15:33:54,3,2.6,1,N,113,230,1,14.5,0.0,0.5,1.5,0.0,0.3,16.8
1,2017-03-10 15:13:51,2017-03-10 15:24:26,1,1.8,1,N,125,186,1,9.0,0.0,0.5,1.0,0.0,0.3,10.8
2,2017-03-10 15:13:51,2017-03-10 15:18:30,1,0.56,1,N,263,236,2,5.0,0.0,0.5,0.0,0.0,0.3,5.8
2,2017-03-10 15:13:51,2017-03-10 15:18:37,1,0.95,1,N,234,249,2,5.5,0.0,0.5,0.0,0.0,0.3,6.3
1,2017-03-10 15:13:52,2017-03-10 15:22:23,1,1.0,1,N,79,158,1,7.0,0.0,0.5,1.55,0.0,0.3,9.35
1,2017-03-10 15:13:52,2017-03-10 15:16:11,1,0.2,1,N,236,236,2,3.5,0.0,0.5,0.0,0.0,0.3,4.3
1,2017-03-10 15:13:52,2017-03-10 15:49:30,1,11.3,1,N,246,138,1,35.5,0.0,0.5,8.35,5.54,0.3,50.19
2,2017-03-10 15:13:52,2017-03-10 15:21:36,1,1.1,1,N,142,239,1,7.0,0.0,0.5,1.56,0.0,0.3,9.36
2,2017-03-10 15:13:52,2017-03-10 15:22:10,2,0.94,1,N,107,79,1,7.0,0.0,0.5,2.34,0.0,0.3,10.14
2,2017-03-10 15:13:52,2017-03-10 15:20:38,1,1.08,1,N,164,234,2,6.5,0.0,0.5,0.0,0.0,0.3,7.3
1,2017-03-10 15:13:53,2017-03-10 15:23:48,1,1.6,1,N,239,166,1,8.0,0.0,0.5,1.75,0.0,0.3,10.55
2,2017-03-10 15:13:53,2017-03-10 15:22:26,2,1.59,1,N,211,107,2,8.0,0.0,0.5,0.0,0.0,0.3,8.8
2,2017-03-10 15:13:53,2017-03-10 15:24:51,1,1.62,1,N,142,230,2,9.0,0.0,0.5,0.0,0.0,0.3,9.8
2,2017-03-10 15:13:53,2017-03-10 15:18:33,6,0.61,1,N,161,237,1,5.0,0.0,0.5,2.0,0.0,0.3,7.8
2,2017-03-10 15:13:53,2017-03-10 15:34:12,1,3.61,1,N,161,231,2,15.5,0.0,0.5,0.0,0.0,0.3,16.3
2,2017-03-10 15:13:53,2017-03-10 15:17:10,1,0.39,1,N,161,161,2,4.0,0.0,0.5,0.0,0.0,0.3,4.8
2,2017-03-10 15:13:53,2017-03-10 15:27:32,1,1.77,1,N,87,211,1,10.0,0.0,0.5,2.16,0.0,0.3,12.96
